cluster	gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
348	B	IRF2BP2	4.50240688625109e-112	0.317795880020708	0.407	0.128	7.10029565961797e-108
349	B	IGHA1	4.54035792768127e-112	0.363421475996054	0.485	0.175	7.16014445195336e-108
350	B	SAT1	2.84541965387551e-105	0.329959750628659	0.636	0.358	4.48722679416167e-101
351	B	DDX24	1.03052133652488e-104	0.29997442904913	0.76	0.486	1.62513214769974e-100
352	B	GRASP	1.27555709623451e-100	0.289822727540865	0.302	0.073	2.01155354076183e-96
353	B	RPS26	3.19870646781558e-99	0.256412303365552	0.921	0.719	5.04436009974517e-95
354	B	MTRNR2L8	2.39026464964244e-95	0.255332143998261	0.266	0.058	3.76944735248613e-91
355	B	VPREB3	9.40976192043951e-95	-0.379495722598874	0.187	0.488	1.48391945485331e-90
356	B	TRA2B	9.82346199799738e-94	0.303896276016747	0.681	0.399	1.54915995708419e-89
357	B	LY9	1.84439597258641e-93	0.286013056816956	0.323	0.093	2.90861244876877e-89
358	B	SNHG9	2.4601496581263e-90	0.277959236289254	0.354	0.114	3.87965601086518e-86
359	B	NR4A2	7.90499791611657e-90	0.271800463956082	0.294	0.078	1.24661817137158e-85
360	B	UBALD2	1.20237510106496e-89	0.307543427142682	0.463	0.192	1.89614553437944e-85
361	B	CD69	3.33128355667336e-89	0.342504242052544	0.541	0.274	5.2534341688739e-85
362	B	EAF2	5.96755025202143e-88	-0.334660287991799	0.089	0.36	9.41082674743779e-84
363	B	NEAT1	7.56299584457463e-87	0.294960079913355	0.776	0.507	1.19268444468942e-82
364	B	TMBIM4	5.47021685337033e-86	-0.330637505803242	0.191	0.464	8.62653197776501e-82
365	B	ERP29	9.32225996569579e-86	-0.293709133203157	0.405	0.644	1.47012039659023e-81
366	B	NOP58	5.09633877964408e-83	0.28755567003632	0.409	0.162	8.03692625549872e-79
367	B	EMP3	2.99408271356852e-81	0.2607869879082	0.695	0.496	4.72166843929755e-77
368	B	BCLAF1	5.18748340341816e-78	0.282578565682955	0.667	0.396	8.18066132719044e-74
369	B	CALHM6	1.37406926909688e-77	-0.321363062279525	0.123	0.379	2.16690723736578e-73
370	B	RBM38	5.2457535947095e-77	0.290960607214617	0.436	0.201	8.27255341885689e-73
371	B	ACTG1	6.07869696072409e-73	-0.281293707417794	0.436	0.66	9.58610510706189e-69
372	B	SBDS	9.1465824081928e-73	0.268301150573599	0.44	0.192	1.442416045772e-68
373	B	RSRC2	2.99650186404748e-72	0.275966228421002	0.558	0.3	4.72548343960288e-68
374	B	PRDM2	3.85348691720713e-70	0.263828967616321	0.655	0.414	6.07694886843564e-66
375	B	EIF3K	9.94901354036447e-69	-0.260791633455763	0.446	0.675	1.56895943531548e-64
376	B	ATP6V0E1	1.36832213873207e-67	-0.286037119325328	0.202	0.439	2.15784401278047e-63
377	B	IGHG3	1.52802130877503e-67	0.267886361761405	0.319	0.114	2.40968960393822e-63
378	B	SMIM14	1.64277050975843e-67	-0.298753837183958	0.106	0.342	2.59064909388905e-63
379	B	ANAPC16	4.39568792837756e-67	-0.291207020619084	0.283	0.532	6.93199986305141e-63
380	B	HVCN1	1.86000307340415e-66	-0.29327127889953	0.128	0.364	2.93322484675834e-62
381	B	UCP2	8.52027328395825e-66	-0.298880390015107	0.206	0.448	1.34364709688022e-61
382	B	RIPOR2	2.0299340956541e-64	-0.300891654795295	0.241	0.504	3.20120606884652e-60
383	B	LSM10	9.07136797856154e-64	-0.265430897504586	0.073	0.282	1.43055473021915e-59
384	B	ARPC5	7.03418583413709e-63	-0.284818862533666	0.156	0.382	1.10929110604342e-58
385	B	FAM133B	8.49002093466363e-63	0.253956316233931	0.621	0.395	1.33887630139645e-58
386	B	LINC02397	1.06994153361922e-62	-0.278544823731632	0.088	0.307	1.68729779851751e-58
387	B	ZFP36	2.38053528634181e-61	0.255295708449565	0.433	0.219	3.75410414656103e-57
388	B	SELENOK	4.86639094908344e-61	0.25082963305054	0.449	0.231	7.67429852670459e-57
389	B	SMDT1	4.90380352761082e-61	-0.271108360613946	0.275	0.49	7.73329816304227e-57
390	B	ARL6IP5	6.26435810342612e-61	-0.27641265659816	0.163	0.38	9.87889272910299e-57
391	B	CLIC1	8.47417086042838e-61	-0.261557451976956	0.339	0.551	1.33637674468955e-56
392	B	CD81	1.8737116486116e-60	-0.274832051808102	0.279	0.501	2.95484326986049e-56
393	B	ARPC1B	3.69332856371142e-59	-0.275951274557254	0.248	0.481	5.82437914497291e-55
394	B	SELL	1.10103164011032e-57	-0.274040408879094	0.126	0.35	1.73632689645397e-53
395	B	PCDH9	1.52110598377437e-57	-0.287329310403309	0.086	0.293	2.39878413641218e-53
396	B	CD72	3.11146412446551e-56	-0.260419107470561	0.067	0.257	4.90677892428211e-52
397	B	PSMB9	7.89628166357075e-56	-0.265862196827906	0.185	0.404	1.24524361834511e-51
398	B	PARP1	1.11481366027784e-54	-0.260947463934263	0.178	0.389	1.75806114225815e-50
399	B	CD53	1.36905713559209e-53	-0.262254322908138	0.185	0.39	2.15900310282872e-49
400	B	FCMR	2.84520732244936e-52	-0.261395447619363	0.172	0.388	4.48689194750264e-48
401	B	TNFAIP8	3.12647366681352e-51	-0.25735945315451	0.18	0.389	4.93044897256492e-47
402	B	SNX2	1.65856081800482e-49	-0.252006062675721	0.277	0.494	2.6155504099936e-45
403	B	CXXC5	2.81091627992431e-48	-0.250047641567472	0.225	0.423	4.43281497344063e-44
404	HSPC	NEAT1	8.33965908953242e-193	0.275340132671638	0.982	0.938	1.31516423841926e-188
405	HSPC	SERPINE2	1.4991647642939e-167	-0.294346826790066	0.041	0.436	2.36418283329149e-163
406	HSPC	CCNL1	5.53483356980921e-135	0.345828580186592	0.903	0.752	8.72843253958913e-131
407	HSPC	LDHB	1.01415340892086e-120	-0.269420893949686	0.757	0.972	1.5993199258682e-116
408	HSPC	SAT1	5.51293512387117e-113	0.446105078556398	0.826	0.575	8.69389869034484e-109
409	HSPC	LAPTM4B	6.96550480401528e-112	-0.327974064330907	0.174	0.607	1.09846010759321e-107
410	HSPC	PRDX1	1.07756094811406e-108	-0.378440530015203	0.523	0.883	1.69931361517588e-104
411	HSPC	SLC25A3	2.01570980717859e-104	-0.272513593963244	0.708	0.924	3.17877436592064e-100
412	HSPC	SUMO2	1.36575986731347e-101	-0.25179556002222	0.748	0.957	2.15380331075334e-97
413	HSPC	ODC1	1.49714282438389e-97	-0.321697713482035	0.225	0.609	2.3609942340534e-93
414	HSPC	PRKAR2B	3.58907113870732e-96	-0.288148638827985	0.082	0.396	5.65996518574144e-92
415	HSPC	SPINT2	3.4589721362734e-92	-0.322522164053537	0.323	0.733	5.45479905890315e-88
416	HSPC	PRDX4	1.62108850696013e-91	-0.270062521348997	0.16	0.529	2.55645657547613e-87
417	HSPC	CLTA	2.36929717855373e-91	-0.318055527589836	0.39	0.782	3.73638165057923e-87
418	HSPC	PARK7	4.50766888822902e-91	-0.307657860603364	0.552	0.874	7.10859383673716e-87
419	HSPC	RAN	3.47567986735093e-90	-0.302802642438474	0.609	0.9	5.48114715081241e-86
420	HSPC	DYNLL1	6.60427056680226e-90	-0.35235734039379	0.34	0.7	1.04149346838472e-85
421	HSPC	STMN1	4.70407428862369e-88	-0.352890658506248	0.552	0.882	7.41832515315956e-84
422	HSPC	NDUFAB1	4.32140952099983e-87	-0.301293506970361	0.292	0.666	6.81486281461673e-83
423	HSPC	IRF2BP2	1.02600977288258e-86	0.290750094631043	0.824	0.693	1.61801741183583e-82
424	HSPC	GP1BB	1.40707299232075e-86	-0.301402832747836	0.079	0.377	2.21895410888982e-82
425	HSPC	CD44	1.76396704549067e-86	0.309930995474814	0.801	0.666	2.78177603073879e-82
426	HSPC	PRDX2	2.7327503254817e-84	-0.330791259508602	0.421	0.779	4.30954726328464e-80
427	HSPC	EIF3K	5.67886279101053e-84	-0.252470726056141	0.708	0.95	8.95556662142361e-80
428	HSPC	PPDPF	6.98721329806498e-84	-0.30790148488694	0.568	0.887	1.10188353710485e-79
429	HSPC	DAD1	1.1629793504253e-83	-0.316743187144492	0.333	0.726	1.8340184356207e-79
430	HSPC	ERH	4.75491602350096e-82	-0.303305904326051	0.494	0.828	7.49850256906101e-78
431	HSPC	JMJD1C	3.84420533156867e-81	0.331151045039936	0.768	0.588	6.0623118078838e-77
432	HSPC	PRDX3	3.85812607229904e-81	-0.277223703579257	0.216	0.567	6.08426481601559e-77
433	HSPC	OSTC	7.14534039062609e-81	-0.296596365501246	0.476	0.807	1.12682017960174e-76
434	HSPC	H2AFZ	1.08799435083283e-80	-0.31707430036476	0.631	0.894	1.71576709126337e-76
435	HSPC	SLC25A5	1.85425940966922e-80	-0.277684690798815	0.626	0.879	2.92416708904837e-76
436	HSPC	ALDH1A1	1.22195910397236e-79	-0.250439863971556	0.116	0.449	1.9270295069644e-75
437	HSPC	MRPS15	1.01860172277585e-78	-0.262651462458831	0.233	0.596	1.60633491681752e-74
438	HSPC	TMEM14C	1.30174918513176e-77	-0.311291864394794	0.378	0.718	2.05285846495278e-73
439	HSPC	MYL12A	3.60533053907704e-76	-0.299504424051888	0.505	0.826	5.68560626012449e-72
440	HSPC	CCT8	6.27562229466424e-75	-0.282364547048363	0.505	0.826	9.8966563586855e-71
441	HSPC	TPM1	1.22764792459032e-73	-0.253771599443405	0.115	0.418	1.93600077707893e-69
442	HSPC	MRPS24	1.56181541024383e-72	-0.274303218065235	0.349	0.712	2.46298290195452e-68
443	HSPC	S100A4	5.55471170659658e-72	-0.31954319373762	0.605	0.902	8.75978036130281e-68
444	HSPC	MARCKSL1	6.47862167837983e-72	-0.267734422280161	0.189	0.517	1.0216786386805e-67
445	HSPC	PPM1G	1.91114893798184e-71	-0.287761623894424	0.361	0.712	3.01388187519736e-67
446	HSPC	DUT	2.24027544723711e-71	-0.305312500407415	0.522	0.836	3.53291438029292e-67
447	HSPC	LIMS1	3.18372580069397e-70	-0.286236793621541	0.388	0.754	5.02073558769438e-66
448	HSPC	ATP5PO	9.48174256696205e-70	-0.257045912731834	0.621	0.905	1.49527080280992e-65
449	HSPC	TYMS	2.80771722484588e-69	-0.29413285500687	0.183	0.503	4.42777006358195e-65
450	HSPC	CYTL1	3.6512388899371e-69	-0.27998191154624	0.251	0.601	5.75800372943081e-65
451	HSPC	AKR1A1	1.1928639463467e-66	-0.258070863809516	0.307	0.659	1.88114644338875e-62
452	HSPC	PARP1	1.59261624831062e-66	-0.278836605401294	0.383	0.741	2.51155582358584e-62
453	HSPC	C1QBP	2.3486949423274e-66	-0.278187408976458	0.504	0.795	3.70389192405031e-62
454	HSPC	GLRX5	2.26101762808535e-65	-0.256725811414939	0.317	0.646	3.5656247994906e-61
455	HSPC	CCT3	2.84489556475213e-65	-0.273013442050219	0.387	0.738	4.48640030561411e-61
456	HSPC	VPS28	2.9538234104389e-65	-0.262936429015558	0.401	0.756	4.65817951826215e-61
457	HSPC	PHB	3.57194245713216e-65	-0.26542358812834	0.33	0.659	5.63295325489742e-61
458	HSPC	GTF2A2	5.27322785489076e-65	-0.259589236747048	0.321	0.673	8.31588032716273e-61
459	HSPC	ATP5MC3	7.9143409652954e-65	-0.250871954236565	0.628	0.874	1.24809157022708e-60
460	HSPC	NAA38	8.25334839259656e-65	-0.28557926342787	0.454	0.784	1.30155304151248e-60
461	HSPC	MRPL51	1.05002052140749e-62	-0.257932859402747	0.325	0.67	1.65588236225962e-58
462	HSPC	CLNS1A	1.19383049797316e-62	-0.265490284774486	0.421	0.76	1.88267069530368e-58
463	HSPC	PSMB6	1.76764178189113e-62	-0.256554810289504	0.35	0.685	2.78757109004231e-58
464	HSPC	RABAC1	2.44991968029807e-62	-0.263936742672872	0.389	0.719	3.86352333583005e-58
465	HSPC	COX5A	3.13291526462014e-62	-0.257265473519961	0.571	0.862	4.94060737230596e-58
466	HSPC	CLK1	7.14680601377835e-62	0.309382023806069	0.644	0.407	1.12705130837285e-57
467	HSPC	RNASEH2C	3.82043041464061e-61	-0.264312463137669	0.357	0.691	6.02481876388824e-57
468	HSPC	HIST1H1C	1.5733503198466e-60	0.273883942021173	0.803	0.654	2.48117345439808e-56
469	HSPC	TUFM	1.68288971641482e-60	-0.256173578384448	0.46	0.763	2.65391708278617e-56
470	HSPC	FABP5	5.13748137662424e-60	-0.282291705858033	0.369	0.677	8.10180813093642e-56
471	HSPC	TMEM14B	3.27693103259719e-59	-0.258899134340738	0.413	0.714	5.16772023840576e-55
472	HSPC	TPI1	3.72783361308824e-57	-0.251326473354949	0.616	0.883	5.87879360784016e-53
473	HSPC	IFI44L	1.47725820656018e-55	0.37392512484648	0.348	0.064	2.32963619174541e-51
474	HSPC	MIR222HG	2.5978473156847e-55	0.31009286896011	0.436	0.144	4.09680521683477e-51
475	HSPC	PCLAF	1.92120787888854e-54	-0.26776397643217	0.212	0.505	3.02974482500723e-50
476	HSPC	ATP5MC1	7.25744230045933e-54	-0.256064508077413	0.425	0.725	1.14449865078244e-49
477	HSPC	AC103591.3	7.67802567939642e-53	0.362729738877147	0.584	0.365	1.21082464964082e-48
478	HSPC	HIPK1	1.34852444269824e-52	0.29529474919016	0.624	0.436	2.12662304613512e-48
479	HSPC	CXCL8	9.2869765855537e-52	0.324155318170958	0.356	0.066	1.46455620754182e-47
480	HSPC	SPAG9	5.72081916453311e-51	0.270802553542233	0.657	0.478	9.02173182246871e-47
481	HSPC	AFF4	6.03900711616736e-48	0.263715650376242	0.619	0.433	9.52351422219593e-44
482	HSPC	TYROBP	8.69842164530413e-47	0.304549780376362	0.463	0.198	1.37174109346446e-42
483	HSPC	TLE4	1.19323747209568e-46	0.276835462249422	0.611	0.408	1.88173549349489e-42
484	HSPC	SERTAD2	1.59049531489671e-45	0.267020999814975	0.519	0.284	2.50821111159211e-41
485	HSPC	HLA-DPB1	2.16251334529141e-44	-0.252946196480905	0.461	0.771	3.41028354552456e-40
486	HSPC	IFI6	2.82841493023261e-42	0.365000018863864	0.483	0.274	4.46041034497683e-38
487	HSPC	SNHG9	2.05818697837428e-41	0.258287374426188	0.496	0.285	3.24576086489624e-37
488	HSPC	ATF3	9.97537137616501e-41	0.261631601372475	0.387	0.144	1.57311606602122e-36
489	HSPC	MPO	4.67164140556398e-40	0.38849123495026	0.516	0.247	7.36717849657439e-36
490	HSPC	PTGER4	2.1288767790474e-36	0.276058051933228	0.415	0.194	3.35723868055775e-32
491	HSPC	TENT5A	1.02159404606013e-34	0.342946346829026	0.499	0.319	1.61105381063683e-30
492	HSPC	PLCG2	5.03462205565332e-33	0.285530943163621	0.477	0.308	7.93959898176528e-29
493	HSPC	AZU1	1.33965841300421e-30	0.323248001110863	0.38	0.152	2.11264131730764e-26
494	Ery	RPL3	1.71849048226968e-215	-0.353265543634397	0.809	0.984	2.71005949053929e-211
495	Ery	RPL15	1.59557735251661e-213	-0.349129171220639	0.792	0.993	2.5162254849187e-209
496	Ery	RPL7A	4.71698326770372e-210	-0.322640553063347	0.834	0.99	7.43868261316877e-206
497	Ery	RPS2	8.47258653790268e-207	-0.27489568348997	0.883	0.992	1.33612689702725e-202
498	Ery	RPL10	4.94835504472524e-199	-0.306607829703347	0.847	0.989	7.8035559055317e-195
499	Ery	RPS3A	3.67858498912932e-198	-0.282024371061974	0.866	0.997	5.80112852785693e-194
500	Ery	RACK1	8.59974035303376e-198	-0.400978887462229	0.733	0.985	1.35617905367342e-193
501	Ery	RPS3	2.97513917132839e-196	-0.256135849780797	0.888	0.993	4.69179447318488e-192
502	Ery	RPS9	7.36388902797687e-193	-0.300120759783648	0.833	0.992	1.16128529971195e-188
503	Ery	EEF1B2	9.36880695840156e-190	-0.416155325286028	0.717	0.984	1.47746085733993e-185
504	Ery	RPL18	3.40913550787193e-187	-0.270341417018869	0.858	0.99	5.37620669591403e-183
505	Ery	NACA	3.33442275314789e-186	-0.365450715856433	0.751	0.984	5.25838468171423e-182
506	Ery	RPLP0	1.87997560614953e-184	-0.284836190383196	0.837	0.99	2.96472153089781e-180
507	Ery	RPS7	1.68656389382283e-183	-0.308778210112411	0.831	0.997	2.65971126055861e-179
508	Ery	RPSA	1.15671578991899e-181	-0.284536869730811	0.826	0.984	1.82414080070224e-177
509	Ery	RPS18	9.37727341093147e-180	-0.293902727696588	0.852	0.99	1.47879601690389e-175
510	Ery	HBA1	2.26408535212262e-168	0.441594578684367	0.98	0.882	3.57046260029737e-164
511	Ery	RPS5	9.31962908731137e-165	-0.33172659522129	0.796	0.984	1.469705507069e-160
512	Ery	SNHG29	1.00070982877958e-162	-0.508725181993387	0.579	0.974	1.57811939998541e-158
513	Ery	RPS4X	1.26420277262781e-161	-0.326850280729862	0.826	0.992	1.99364777243406e-157
514	Ery	RPL17	9.09162095470251e-159	-0.315524855649136	0.827	0.989	1.43374862455659e-154
515	Ery	HBA2	2.83973880746353e-157	0.588152970571692	0.955	0.759	4.47826809936999e-153
516	Ery	RPS23	1.45938099951693e-156	-0.3182907261815	0.83	0.99	2.3014438362382e-152
517	Ery	RPL19	6.94801990576832e-156	-0.289872282035766	0.834	0.99	1.09570273913966e-151
518	Ery	ALDH1A1	3.59469828646327e-154	-0.512410743698749	0.305	0.918	5.66883919775257e-150
519	Ery	RPL7	7.70062445480296e-152	-0.317929326707147	0.799	0.987	1.21438847652243e-147
520	Ery	SYNGR1	2.58327537686772e-149	-0.5582942883922	0.391	0.957	4.0738252693204e-145
521	Ery	EEF1G	2.10122795212841e-148	-0.366668343129485	0.709	0.987	3.31363648050651e-144
522	Ery	FAM89A	2.91876286034357e-148	-0.463840449507829	0.189	0.8	4.6028890307618e-144
523	Ery	NME2	7.27564841551411e-148	-0.53454489284884	0.492	0.975	1.14736975512658e-143
524	Ery	NME4	3.40974364500906e-143	-0.49732163769092	0.474	0.984	5.37716572817929e-139
525	Ery	FCGRT	1.65220345732597e-142	-0.451280202847144	0.278	0.894	2.60552485220305e-138
526	Ery	EPCAM	2.27929692296777e-142	-0.504189554771816	0.297	0.903	3.59445124752017e-138
527	Ery	GIHCG	2.32731335284036e-140	-0.512017955537364	0.375	0.951	3.67017315742924e-136
528	Ery	RPL29	3.7892985875567e-139	-0.251301761352208	0.854	0.989	5.97572387257692e-135
529	Ery	RPL11	3.6961266130189e-138	-0.27160344334048	0.853	0.993	5.8287916687308e-134
530	Ery	GLRX	5.79758793745112e-136	-0.527241204915654	0.364	0.926	9.14279617736041e-132
531	Ery	PEBP1	3.80797227754281e-132	-0.51862031261801	0.405	0.962	6.00517228168501e-128
532	Ery	RPL10A	4.73159352805193e-130	-0.358858080381184	0.749	0.985	7.4617229937379e-126
533	Ery	PPP1R14B	1.5265392415061e-129	-0.504495531546429	0.398	0.961	2.40735238385512e-125
534	Ery	MGMT	1.43831217572785e-127	-0.325323795035256	0.135	0.697	2.26821830112282e-123
535	Ery	HBM	2.41039331193452e-127	0.722238311030534	0.886	0.434	3.80119025292073e-123
536	Ery	FAM178B	8.98860042587073e-126	-0.561016208618988	0.336	0.931	1.41750228715981e-121
537	Ery	BTF3	1.07455325281865e-124	-0.374013917857462	0.675	0.987	1.69457047969501e-120
538	Ery	SELENOH	1.61379873642802e-123	-0.46247022989493	0.468	0.967	2.54496060734698e-119
539	Ery	C1QBP	2.33351820423707e-123	-0.48593518484503	0.446	0.959	3.67995820808186e-119
540	Ery	G0S2	5.33487758564383e-122	-0.319523013805295	0.035	0.537	8.41310195256032e-118
541	Ery	SLC25A6	8.93658654236504e-119	-0.415588073566574	0.571	0.98	1.40929969773097e-114
542	Ery	PHB	1.25387501406183e-118	-0.449894190498399	0.413	0.954	1.97736089717551e-114
543	Ery	SCCPDH	1.86997264383908e-116	-0.382128600071309	0.289	0.843	2.94894685933423e-112
544	Ery	RBM3	1.1204968443819e-115	-0.418542307402158	0.532	0.964	1.76702352359026e-111
545	Ery	RPL5	1.3001076648387e-115	-0.312658163776827	0.829	0.984	2.05026978745062e-111
546	Ery	APRT	1.69930914675431e-115	-0.445372217638567	0.47	0.964	2.67981052443155e-111
547	Ery	ECH1	1.41739917586809e-114	-0.43140933434645	0.398	0.938	2.23523850034398e-110
548	Ery	TMEM141	8.00084197749274e-114	-0.407855279135892	0.357	0.895	1.2617327798506e-109
549	Ery	PLA2G12A	1.39226945127893e-113	-0.394913205559748	0.323	0.869	2.19560892466687e-109
550	Ery	ZNF22	2.76245551110988e-113	-0.367672712476481	0.248	0.789	4.35639234102028e-109
551	Ery	S100A4	3.98426579322471e-113	-0.465021046179456	0.605	0.975	6.28318715591537e-109
552	Ery	RPL4	4.66510384213545e-113	-0.335132843340406	0.738	0.984	7.3568687590476e-109
553	Ery	EIF3E	2.42227980240055e-112	-0.43610655971035	0.528	0.969	3.81993524838567e-108
554	Ery	TST	4.42681126448124e-112	-0.394976125906399	0.33	0.869	6.98108136408691e-108
555	Ery	H2AFZ	5.98023685715575e-111	-0.347651259646156	0.696	0.984	9.43083352373462e-107
556	Ery	ZFP36L2	6.36252484411286e-110	-0.465655018686605	0.47	0.939	1.0033701679166e-105
557	Ery	SLC4A1	2.49874016908029e-109	0.649353608771766	0.823	0.439	3.94051324663962e-105
558	Ery	PRMT1	2.58365748656356e-109	-0.416232309027435	0.344	0.908	4.07442785631073e-105
559	Ery	SLC25A3	4.00144575119326e-109	-0.361269752765124	0.646	0.985	6.31027994963176e-105
560	Ery	EBPL	1.76830921201504e-108	-0.368407157913127	0.242	0.75	2.78862362734772e-104
561	Ery	ATP5MC1	2.59447886754213e-108	-0.462023187572074	0.461	0.969	4.09149317411393e-104
562	Ery	RPS13	5.9345742204129e-108	-0.280600186289712	0.82	0.989	9.35882354559115e-104
563	Ery	CDK4	7.80746718211959e-108	-0.421052788614702	0.374	0.928	1.23123757462026e-103
564	Ery	RPS4Y1	9.6175827353872e-107	-0.555504668336953	0.06	0.514	1.51669279737056e-102
565	Ery	PAFAH1B3	1.04970481154295e-106	-0.391040767633899	0.355	0.89	1.65538448780324e-102
566	Ery	MT-ND6	1.24383306366717e-106	-0.419927958570664	0.281	0.871	1.96152474140312e-102
567	Ery	GCSH	2.91840186019537e-106	-0.387864343227452	0.29	0.82	4.6023197335281e-102
568	Ery	TMEM14C	4.33492278367765e-106	-0.382660150189962	0.615	0.982	6.83617322985965e-102
569	Ery	LSM4	7.70047511876055e-106	-0.412140060995181	0.413	0.936	1.21436492622854e-101
570	Ery	TSPO	2.85213486929872e-104	-0.405858857535157	0.522	0.975	4.49781668888408e-100
571	Ery	LMO2	4.6932902359677e-104	-0.416048897864142	0.447	0.954	7.40131870212107e-100
572	Ery	HNRNPA1	3.23982600142708e-103	-0.354286139700033	0.704	0.977	5.10920560425051e-99
573	Ery	RHOBTB3	4.0233589320526e-103	-0.385679635953153	0.308	0.849	6.34483703584695e-99
574	Ery	MAP2K2	1.00265875200196e-102	-0.416468010956899	0.483	0.959	1.58119285190709e-98
575	Ery	SLC25A37	5.06750755186843e-102	0.320748905165853	0.981	0.944	7.99145940929651e-98
576	Ery	ETFB	1.1373890953233e-101	-0.39700907942514	0.436	0.941	1.79366260332485e-97
577	Ery	PRDX4	2.14409198221125e-101	-0.363808013761737	0.307	0.83	3.38123305594714e-97
578	Ery	PCNX4	2.7666967915833e-101	-0.31966705056989	0.161	0.66	4.36308084032686e-97
579	Ery	SMIM10	3.95006143725965e-101	-0.377623585470746	0.293	0.836	6.22924688655847e-97
580	Ery	PARK7	5.65993683321462e-101	-0.414732350571164	0.516	0.98	8.92572038597946e-97
581	Ery	CNRIP1	8.39444268252001e-101	-0.363258905719588	0.278	0.831	1.32380361103341e-96
582	Ery	DNPH1	9.3788584695639e-101	-0.3710454194009	0.357	0.885	1.47904598065023e-96
583	Ery	PSMG1	1.19089356331279e-100	-0.371557609645447	0.335	0.864	1.87803914934427e-96
584	Ery	ECHS1	3.1923820586669e-100	-0.37185381716185	0.341	0.874	5.03438650651771e-96
585	Ery	CMBL	1.9358081280619e-99	-0.335643417886291	0.228	0.74	3.05276941795362e-95
586	Ery	NPM1	2.04930702481853e-99	-0.511576301888035	0.56	0.977	3.23175717813882e-95
587	Ery	NME1	7.2090530146465e-99	-0.443315607864412	0.376	0.925	1.13686766040975e-94
588	Ery	SEC11A	7.77242987288537e-99	-0.376759301948552	0.394	0.907	1.22571219095402e-94
589	Ery	RPS20	2.89854246639943e-98	-0.261971595845936	0.832	0.989	4.5710014695119e-94
590	Ery	CDK6	3.23589590135849e-98	-0.446324097913499	0.398	0.943	5.10300783644234e-94
591	Ery	EIF4B	6.49121208018352e-98	-0.418122017649236	0.506	0.969	1.02366414504494e-93
592	Ery	MYC	1.13199440645998e-97	-0.399479014122444	0.222	0.712	1.78515517898739e-93
593	Ery	MT-ND2	1.21144781593627e-97	-0.252337169674301	0.844	0.985	1.9104532057315e-93
594	Ery	LDHB	2.17156574756824e-97	-0.497473224292367	0.456	0.972	3.42455918391511e-93
595	Ery	SERPINE2	4.214166544036e-97	-0.27684982916777	0.113	0.581	6.64574063994477e-93
596	Ery	TKT	1.21457124344419e-96	-0.417386054447372	0.423	0.943	1.91537885091149e-92
597	Ery	CD63	1.54453158987322e-96	-0.377539311548876	0.328	0.845	2.43572631723006e-92
598	Ery	NOP53	2.11160483411083e-96	-0.370848048663691	0.447	0.939	3.33000082339277e-92
599	Ery	ACAA2	7.35986476822491e-96	-0.364610146270422	0.327	0.84	1.16065067394907e-91
600	Ery	TFRC	8.88261712884482e-96	0.261660130773807	0.948	0.938	1.40078872121883e-91
601	Ery	CHCHD2	1.77989306097823e-95	-0.306444859672248	0.714	0.992	2.80689135716267e-91
602	Ery	SRSF9	8.38766629287902e-95	-0.391828660765827	0.443	0.931	1.32273497438702e-90
603	Ery	DECR1	1.29152976812121e-94	-0.358349961821999	0.36	0.879	2.03674244432715e-90
604	Ery	OSTC	1.53178338202593e-94	-0.379901023374348	0.393	0.912	2.4156223934549e-90
605	Ery	MYB	3.91350200188829e-94	-0.376679734673059	0.31	0.849	6.17159265697783e-90
606	Ery	PDCD6	5.84507922582688e-94	-0.342543369058367	0.338	0.833	9.21768993912899e-90
607	Ery	METTL5	6.46018917425127e-94	-0.361432190345275	0.376	0.866	1.01877183277943e-89
608	Ery	CALM1	9.76663365490299e-94	-0.436247426949103	0.495	0.966	1.5401981273782e-89
609	Ery	RPL23A	1.38023692758524e-93	-0.262921409145421	0.807	0.989	2.17663363480192e-89
610	Ery	TOMM20	2.28963690004814e-93	-0.399725921243025	0.518	0.967	3.61075739137591e-89
611	Ery	EIF3I	5.65275171657055e-93	-0.387601912979739	0.433	0.948	8.91438945703176e-89
612	Ery	AKR7A2	3.68923966255541e-92	-0.301298198132377	0.238	0.733	5.81793094784988e-88
613	Ery	SLC25A5	6.7720443970223e-92	-0.404029881912691	0.529	0.974	1.06795140141042e-87
614	Ery	MPST	8.62785504303898e-92	-0.382968280649314	0.408	0.913	1.36061274028725e-87
615	Ery	PLEKHJ1	1.42755975966373e-91	-0.339733629927929	0.349	0.863	2.2512617409897e-87
616	Ery	RPL9	6.49439447311559e-91	-0.290314085562441	0.823	0.992	1.02416600841033e-86
617	Ery	MRTO4	9.22421043761147e-91	-0.355047128763847	0.33	0.859	1.45465798601133e-86
618	Ery	MRPL11	9.80238701535053e-91	-0.368513140290711	0.385	0.907	1.54583643232078e-86
619	Ery	PVT1	1.03435080369417e-90	-0.354348902467506	0.326	0.818	1.63117121742571e-86
620	Ery	ODC1	1.73005532275214e-90	-0.388344710700032	0.486	0.959	2.72829724398012e-86
621	Ery	SUMO2	2.29388572872033e-90	-0.315247464539072	0.682	0.989	3.61745779419196e-86
622	Ery	REXO2	2.73176930267943e-90	-0.449658126889431	0.466	0.961	4.30800019032546e-86
623	Ery	PRDX3	5.22811286801103e-90	-0.383180376392508	0.422	0.92	8.2447339928534e-86
